root@lamp-s-1vcpu-1gb-nyc1-01:~# tcpdump -i eth0 port 22
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), capture size 262144 bytes
20:41:02.938388 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 85668:85832, ack 37, win 313, length 164
20:41:02.938497 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 85832:85996, ack 37, win 313, length 164
20:41:02.938605 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 85996:86160, ack 37, win 313, length 164
20:41:02.938789 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 86160:86324, ack 37, win 313, length 164
20:41:02.938903 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 86324:86488, ack 37, win 313, length 164
20:41:02.939016 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 86488:86652, ack 37, win 313, length 164
20:41:02.939176 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 86652:86816, ack 37, win 313, length 164
20:41:02.939295 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 86816:86980, ack 37, win 313, length 164
20:41:02.939396 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 86980:87144, ack 37, win 313, length 164
20:41:02.941502 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 65956, win 2051, length 0
20:41:02.941593 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 87144:87308, ack 37, win 313, length 164
20:41:02.941800 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 87308:87584, ack 37, win 313, length 276
20:41:02.941897 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 68744, win 2051, length 0
20:41:02.941982 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 87584:87748, ack 37, win 313, length 164
20:41:02.942107 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 87748:87896, ack 37, win 313, length 148
20:41:02.942236 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 87896:88060, ack 37, win 313, length 164
20:41:02.942315 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 88060:88224, ack 37, win 313, length 164
20:41:02.942385 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 88224:88388, ack 37, win 313, length 164
20:41:02.942458 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 88388:88552, ack 37, win 313, length 164
20:41:02.942532 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 88552:88716, ack 37, win 313, length 164
20:41:02.942602 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 88716:88880, ack 37, win 313, length 164
20:41:02.942691 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 88880:89044, ack 37, win 313, length 164
20:41:02.942727 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 89044:89208, ack 37, win 313, length 164
20:41:02.942811 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 89208:89500, ack 37, win 313, length 292
20:41:02.942891 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 89500:89664, ack 37, win 313, length 164
20:41:02.942971 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 89664:89828, ack 37, win 313, length 164
20:41:02.943059 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 89828:89992, ack 37, win 313, length 164
20:41:02.943140 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 89992:90156, ack 37, win 313, length 164
20:41:02.943220 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 90156:90320, ack 37, win 313, length 164
20:41:02.943295 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 90320:90484, ack 37, win 313, length 164
20:41:02.943372 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 90484:90648, ack 37, win 313, length 164
20:41:02.943448 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 90648:90812, ack 37, win 313, length 164
20:41:02.943523 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 90812:90976, ack 37, win 313, length 164
20:41:02.943636 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 90976:91140, ack 37, win 313, length 164
20:41:02.943726 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 91140:91304, ack 37, win 313, length 164
20:41:02.943802 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 91304:91468, ack 37, win 313, length 164
20:41:02.943879 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 91468:91632, ack 37, win 313, length 164
20:41:02.943958 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 91632:91796, ack 37, win 313, length 164
20:41:02.944049 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 91796:91960, ack 37, win 313, length 164
20:41:02.944141 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 91960:92124, ack 37, win 313, length 164
20:41:02.944283 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 92124:92288, ack 37, win 313, length 164
20:41:02.944363 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 72680, win 2051, length 0
20:41:02.944464 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 92288:92564, ack 37, win 313, length 276
20:41:02.944554 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 92564:92728, ack 37, win 313, length 164
20:41:02.944629 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 92728:92892, ack 37, win 313, length 164
20:41:02.944712 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 92892:93056, ack 37, win 313, length 164
20:41:02.944786 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 93056:93220, ack 37, win 313, length 164
20:41:02.944861 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 93220:93384, ack 37, win 313, length 164
20:41:02.944934 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 93384:93548, ack 37, win 313, length 164
20:41:02.945006 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 93548:93712, ack 37, win 313, length 164
20:41:02.945109 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 93712:93876, ack 37, win 313, length 164
20:41:02.945271 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 93876:94040, ack 37, win 313, length 164
20:41:02.945415 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 94040:94204, ack 37, win 313, length 164
20:41:02.945507 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 94204:94368, ack 37, win 313, length 164
20:41:02.945568 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 94368:94532, ack 37, win 313, length 164
20:41:02.945645 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 94532:94696, ack 37, win 313, length 164
20:41:02.945742 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 94696:94860, ack 37, win 313, length 164
20:41:02.945840 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 94860:95024, ack 37, win 313, length 164
20:41:02.945917 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 95024:95188, ack 37, win 313, length 164
20:41:02.945991 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 95188:95352, ack 37, win 313, length 164
20:41:02.946064 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 95352:95516, ack 37, win 313, length 164
20:41:02.946142 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 95516:95680, ack 37, win 313, length 164
20:41:02.946240 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 95680:95844, ack 37, win 313, length 164
20:41:02.946318 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 95844:96008, ack 37, win 313, length 164
20:41:02.946434 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 96008:96172, ack 37, win 313, length 164
20:41:02.946554 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 96172:96336, ack 37, win 313, length 164
20:41:02.946638 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 96336:96500, ack 37, win 313, length 164
20:41:02.946714 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 96500:96664, ack 37, win 313, length 164
20:41:02.946787 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 96664:96828, ack 37, win 313, length 164
20:41:02.946869 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 96828:96992, ack 37, win 313, length 164
20:41:02.946944 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 96992:97156, ack 37, win 313, length 164
20:41:02.947020 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 97156:97320, ack 37, win 313, length 164
20:41:02.947094 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 97320:97484, ack 37, win 313, length 164
20:41:02.947168 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 97484:97648, ack 37, win 313, length 164
20:41:02.947242 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 97648:97812, ack 37, win 313, length 164
20:41:02.947316 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 97812:97976, ack 37, win 313, length 164
20:41:02.947437 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 97976:98140, ack 37, win 313, length 164
20:41:02.947553 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 98140:98304, ack 37, win 313, length 164
20:41:02.947639 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 98304:98468, ack 37, win 313, length 164
20:41:02.947716 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 98468:98632, ack 37, win 313, length 164
20:41:02.947799 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 98632:98796, ack 37, win 313, length 164
20:41:02.947876 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 98796:98960, ack 37, win 313, length 164
20:41:02.947950 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 98960:99124, ack 37, win 313, length 164
20:41:02.948024 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 99124:99288, ack 37, win 313, length 164
20:41:02.948143 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 99288:99452, ack 37, win 313, length 164
20:41:02.948255 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 99452:99616, ack 37, win 313, length 164
20:41:02.948338 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 99616:99780, ack 37, win 313, length 164
20:41:02.949198 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 77220, win 2051, length 0
20:41:02.949255 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 99780:99944, ack 37, win 313, length 164
20:41:02.949389 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 99944:100220, ack 37, win 313, length 276
20:41:02.949475 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 100220:100384, ack 37, win 313, length 164
20:41:02.949599 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 100384:100556, ack 37, win 313, length 172
20:41:02.949710 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 100556:100728, ack 37, win 313, length 172
20:41:02.949816 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 100728:100900, ack 37, win 313, length 172
20:41:02.949921 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 100900:101072, ack 37, win 313, length 172
20:41:02.950052 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 101072:101244, ack 37, win 313, length 172
20:41:02.950170 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 101244:101416, ack 37, win 313, length 172
20:41:02.950281 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 101416:101588, ack 37, win 313, length 172
20:41:02.950364 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 101588:101760, ack 37, win 313, length 172
20:41:02.950442 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 101760:101932, ack 37, win 313, length 172
20:41:02.950517 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 101932:102104, ack 37, win 313, length 172
20:41:02.950591 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 102104:102276, ack 37, win 313, length 172
20:41:02.950664 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 102276:102448, ack 37, win 313, length 172
20:41:02.950739 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 102448:102620, ack 37, win 313, length 172
20:41:02.950819 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 102620:102792, ack 37, win 313, length 172
20:41:02.950893 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 102792:102964, ack 37, win 313, length 172
20:41:02.950965 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 102964:103136, ack 37, win 313, length 172
20:41:02.951083 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 103136:103308, ack 37, win 313, length 172
20:41:02.951192 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 103308:103480, ack 37, win 313, length 172
20:41:02.951321 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 103480:103652, ack 37, win 313, length 172
20:41:02.951404 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 103652:103824, ack 37, win 313, length 172
20:41:02.951479 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 103824:103996, ack 37, win 313, length 172
20:41:02.951608 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 103996:104168, ack 37, win 313, length 172
20:41:02.951750 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 104168:104340, ack 37, win 313, length 172
20:41:02.951885 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 104340:104512, ack 37, win 313, length 172
20:41:02.952015 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 104512:104684, ack 37, win 313, length 172
20:41:02.954296 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 81164, win 2051, length 0
20:41:02.954344 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 104684:104856, ack 37, win 313, length 172
20:41:02.954555 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 104856:105140, ack 37, win 313, length 284
20:41:02.954652 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 105140:105312, ack 37, win 313, length 172
20:41:02.954731 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 105312:105484, ack 37, win 313, length 172
20:41:02.954806 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 105484:105656, ack 37, win 313, length 172
20:41:02.954896 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 105656:105828, ack 37, win 313, length 172
20:41:02.955016 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 105828:106000, ack 37, win 313, length 172
20:41:02.955150 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 106000:106172, ack 37, win 313, length 172
20:41:02.955256 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 106172:106344, ack 37, win 313, length 172
20:41:02.955360 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 106344:106516, ack 37, win 313, length 172
20:41:02.955436 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 106516:106688, ack 37, win 313, length 172
20:41:02.955510 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 106688:106860, ack 37, win 313, length 172
20:41:02.955584 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 106860:107032, ack 37, win 313, length 172
20:41:02.955663 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 107032:107204, ack 37, win 313, length 172
20:41:02.955736 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 107204:107376, ack 37, win 313, length 172
20:41:02.955809 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 107376:107548, ack 37, win 313, length 172
20:41:02.955882 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 107548:107720, ack 37, win 313, length 172
20:41:02.955905 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 81656, win 2049, length 0
20:41:02.956006 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 107720:108004, ack 37, win 313, length 284
20:41:02.956140 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 108004:108176, ack 37, win 313, length 172
20:41:02.956274 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 108176:108348, ack 37, win 313, length 172
20:41:02.956403 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 108348:108520, ack 37, win 313, length 172
20:41:02.956537 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 108520:108692, ack 37, win 313, length 172
20:41:02.956676 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 108692:108864, ack 37, win 313, length 172
20:41:02.956789 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 108864:109036, ack 37, win 313, length 172
20:41:02.956874 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 109036:109208, ack 37, win 313, length 172
20:41:02.957063 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 84392, win 2051, length 0
20:41:02.957110 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 109208:109380, ack 37, win 313, length 172
20:41:02.957254 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 109380:109664, ack 37, win 313, length 284
20:41:02.957364 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 109664:109836, ack 37, win 313, length 172
20:41:02.957450 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 109836:110008, ack 37, win 313, length 172
20:41:02.957526 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 110008:110180, ack 37, win 313, length 172
20:41:02.957601 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 110180:110352, ack 37, win 313, length 172
20:41:02.957675 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 110352:110524, ack 37, win 313, length 172
20:41:02.957749 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 110524:110696, ack 37, win 313, length 172
20:41:02.957825 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 110696:110868, ack 37, win 313, length 172
20:41:02.957959 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 110868:111040, ack 37, win 313, length 172
20:41:02.958075 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 111040:111212, ack 37, win 313, length 172
20:41:02.958252 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 111212:111384, ack 37, win 313, length 172
20:41:02.958343 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 111384:111556, ack 37, win 313, length 172
20:41:02.958420 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 111556:111728, ack 37, win 313, length 172
20:41:02.958495 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 111728:111900, ack 37, win 313, length 172
20:41:02.958575 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 111900:112072, ack 37, win 313, length 172
20:41:02.958649 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 112072:112244, ack 37, win 313, length 172
20:41:02.959135 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 87144, win 2051, length 0
20:41:02.959183 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 112244:112416, ack 37, win 313, length 172
20:41:02.959365 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 112416:112700, ack 37, win 313, length 284
20:41:02.959493 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 112700:112872, ack 37, win 313, length 172
20:41:02.959590 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 112872:113044, ack 37, win 313, length 172
20:41:02.959674 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 113044:113216, ack 37, win 313, length 172
20:41:02.959749 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 113216:113388, ack 37, win 313, length 172
20:41:02.959823 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 113388:113560, ack 37, win 313, length 172
20:41:02.959898 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 113560:113732, ack 37, win 313, length 172
20:41:02.959971 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 113732:113904, ack 37, win 313, length 172
20:41:02.960090 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 113904:114076, ack 37, win 313, length 172
20:41:02.960170 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 114076:114248, ack 37, win 313, length 172
20:41:02.960243 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 114248:114420, ack 37, win 313, length 172
20:41:02.960316 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 114420:114592, ack 37, win 313, length 172
20:41:02.960388 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 114592:114764, ack 37, win 313, length 172
